Sat Jul 19 23:15:40 JST 2025
awk -F '	' '{print "  prefix:" $1 "	" "  prefix:" $2}' output/tsv/affy_probeset-ncbigene.tsv | grep -vP '^(\d{3,}(?:_[a-z])?_at)	(\d+)$' | head
  prefix:1007_s_at	  prefix:780
  prefix:URS00000004BF_6239	  prefix:WBGene00219969
  prefix:URS0000000546_6239	  prefix:WBGene00201634
  prefix:URS000000076D_6239	  prefix:WBGene00003039
  prefix:URS0000000793_6239	  prefix:WBGene00174224
  prefix:URS0000000844_6239	  prefix:WBGene00167090
  prefix:URS0000000849_6239	  prefix:WBGene00166119
  prefix:URS0000000A43_6239	  prefix:WBGene00044941
  prefix:URS0000000ADE_6239	  prefix:WBGene00172625
  prefix:URS0000000BBC_6239	  prefix:WBGene00195543
awk -F '	' '{print "  prefix:" $1 "	" "  prefix:" $2}' output/tsv/rnacentral-zfin_transcript.tsv | grep -vP '^(URS[0-9A-F]{10}\_\d+)	(ZDB\-[A-Z]+\-\d{6}\-\d+)$' | head
  prefix:URS000075ABF9_7955	  prefix:ZDB-TSCRIPT-141209-3309
  prefix:URS000075D6A0_7955	  prefix:ZDB-TSCRIPT-121213-892
  prefix:URS000075D866_7955	  prefix:ZDB-TSCRIPT-121213-579
  prefix:URS000075EA85_7955	  prefix:ZDB-TSCRIPT-141209-1703
  prefix:URS00008E3972_7955	  prefix:ZDB-TSCRIPT-131113-3979
  prefix:URS0000A778B5_7955	  prefix:ZDB-TSCRIPT-131113-1374
  prefix:URS0000A779D6_7955	  prefix:ZDB-TSCRIPT-141209-889
  prefix:URS0000A77A00_7955	  prefix:ZDB-TSCRIPT-131113-3043
  prefix:URS0000A77A69_7955	  prefix:ZDB-TSCRIPT-121213-241
  prefix:URS0000A77B55_7955	  prefix:ZDB-TSCRIPT-131113-3178
awk -F '	' '{print "  prefix:" $1 "	" "  prefix:" $2}' output/tsv/sra_accession-bioproject.tsv | grep -vP '^([SED]RA\d+)	(PRJ[DEN][A-Z]\d+)$' | head
  prefix:DRA000001	  prefix:PRJDA38027
  prefix:DRA000002	  prefix:PRJDA39275
  prefix:DRA000004	  prefix:PRJDA34559
  prefix:DRA000005	  prefix:PRJDA34559
  prefix:DRA000006	  prefix:PRJDA34559
  prefix:DRA000007	  prefix:PRJDA34559
  prefix:DRA000008	  prefix:PRJDA34559
  prefix:DRA000009	  prefix:PRJNA39577
  prefix:DRA000010	  prefix:PRJDA39809
  prefix:DRA000011	  prefix:PRJDA34559
awk -F '	' '{print "  prefix:" $1 "	" "  prefix:" $2}' output/tsv/sra_accession-biosample.tsv | grep -vP '^([SED]RA\d+)	(SAM[NED]\w?\d+)$' | head
  prefix:DRA000001	  prefix:SAMD00016353
  prefix:DRA000002	  prefix:SAMD00002791
  prefix:DRA000003	  prefix:SAMD00013986
  prefix:DRA000004	  prefix:SAMD00002711
  prefix:DRA000005	  prefix:SAMD00010993
  prefix:DRA000006	  prefix:SAMD00000723
  prefix:DRA000007	  prefix:SAMD00003005
  prefix:DRA000008	  prefix:SAMD00003106
  prefix:DRA000009	  prefix:SAMD00010984
  prefix:DRA000010	  prefix:SAMD00009497
awk -F '	' '{print "  prefix:" $1 "	" "  prefix:" $2}' output/tsv/sra_accession-sra_analysis.tsv | grep -vP '^([SED]RA\d+)	([SED]RZ\d+)$' | head
  prefix:DRA000072	  prefix:DRZ000001
  prefix:DRA000161	  prefix:DRZ000002
  prefix:DRA000195	  prefix:DRZ000003
  prefix:DRA000213	  prefix:DRZ000004
  prefix:DRA000214	  prefix:DRZ000005
  prefix:DRA000311	  prefix:DRZ000007
  prefix:DRA000367	  prefix:DRZ000006
  prefix:DRA000368	  prefix:DRZ000008
  prefix:DRA000368	  prefix:DRZ000009
  prefix:DRA000368	  prefix:DRZ000010
awk -F '	' '{print "  prefix:" $1 "	" "  prefix:" $2}' output/tsv/sra_accession-sra_experiment.tsv | grep -vP '^([SED]RA\d+)	([SED]RX\d+)$' | head
  prefix:DRA000001	  prefix:DRX000001
  prefix:DRA000002	  prefix:DRX000002
  prefix:DRA000003	  prefix:DRX000003
  prefix:DRA000004	  prefix:DRX000004
  prefix:DRA000005	  prefix:DRX000005
  prefix:DRA000006	  prefix:DRX000006
  prefix:DRA000007	  prefix:DRX000007
  prefix:DRA000007	  prefix:DRX000298
  prefix:DRA000008	  prefix:DRX000008
  prefix:DRA000008	  prefix:DRX000299
awk -F '	' '{print "  prefix:" $1 "	" "  prefix:" $2}' output/tsv/sra_accession-sra_project.tsv | grep -vP '^([SED]RA\d+)	([SED]RP\d+)$' | head
  prefix:DRA000001	  prefix:DRP000001
  prefix:DRA000002	  prefix:DRP000002
  prefix:DRA000004	  prefix:DRP000004
  prefix:DRA000005	  prefix:DRP000005
  prefix:DRA000006	  prefix:DRP000006
  prefix:DRA000007	  prefix:DRP000007
  prefix:DRA000008	  prefix:DRP000008
  prefix:DRA000009	  prefix:DRP000009
  prefix:DRA000010	  prefix:DRP000010
  prefix:DRA000011	  prefix:DRP000011
awk -F '	' '{print "  prefix:" $1 "	" "  prefix:" $2}' output/tsv/sra_accession-sra_run.tsv | grep -vP '^([SED]RA\d+)	([SED]RR\d+)$' | head
  prefix:DRA000001	  prefix:DRR000001
  prefix:DRA000002	  prefix:DRR000002
  prefix:DRA000003	  prefix:DRR000003
  prefix:DRA000003	  prefix:DRR000004
  prefix:DRA000003	  prefix:DRR000005
  prefix:DRA000003	  prefix:DRR000006
  prefix:DRA000003	  prefix:DRR000007
  prefix:DRA000003	  prefix:DRR000363
  prefix:DRA000003	  prefix:DRR000364
  prefix:DRA000003	  prefix:DRR000365
awk -F '	' '{print "  prefix:" $1 "	" "  prefix:" $2}' output/tsv/sra_accession-sra_sample.tsv | grep -vP '^([SED]RA\d+)	([SED]RS\d+)$' | head
  prefix:DRA000001	  prefix:DRS000001
  prefix:DRA000002	  prefix:DRS000002
  prefix:DRA000003	  prefix:DRS000003
  prefix:DRA000004	  prefix:DRS000004
  prefix:DRA000005	  prefix:DRS000005
  prefix:DRA000006	  prefix:DRS000006
  prefix:DRA000007	  prefix:DRS000007
  prefix:DRA000008	  prefix:DRS000008
  prefix:DRA000009	  prefix:DRS000009
  prefix:DRA000010	  prefix:DRS000010
awk -F '	' '{print "  prefix:" $1 "	" "  prefix:" $2}' output/tsv/sra_experiment-bioproject.tsv | grep -vP '^([SED]RX\d+)	(PRJ[DEN][A-Z]\d+)$' | head
  prefix:DRX000001	  prefix:PRJDA38027
  prefix:DRX000002	  prefix:PRJDA39275
  prefix:DRX000003	  prefix:PRJDA34559
  prefix:DRX000004	  prefix:PRJDA34559
  prefix:DRX000005	  prefix:PRJDA34559
  prefix:DRX000006	  prefix:PRJDA34559
  prefix:DRX000007	  prefix:PRJDA34559
  prefix:DRX000298	  prefix:PRJDA34559
  prefix:DRX000008	  prefix:PRJDA34559
  prefix:DRX000299	  prefix:PRJDA34559
awk -F '	' '{print "  prefix:" $1 "	" "  prefix:" $2}' output/tsv/sra_experiment-biosample.tsv | grep -vP '^([SED]RX\d+)	(SAM[NED]\w?\d+)$' | head
  prefix:DRX000001	  prefix:SAMD00016353
  prefix:DRX000002	  prefix:SAMD00002791
  prefix:DRX000003	  prefix:SAMD00013986
  prefix:DRX000004	  prefix:SAMD00002711
  prefix:DRX000005	  prefix:SAMD00010993
  prefix:DRX000006	  prefix:SAMD00000723
  prefix:DRX000007	  prefix:SAMD00003005
  prefix:DRX000298	  prefix:SAMD00003005
  prefix:DRX000008	  prefix:SAMD00003106
  prefix:DRX000299	  prefix:SAMD00003106
awk -F '	' '{print "  prefix:" $1 "	" "  prefix:" $2}' output/tsv/sra_experiment-sra_project.tsv | grep -vP '^([SED]RX\d+)	([SED]RP\d+)$' | head
  prefix:DRX000001	  prefix:DRP000001
  prefix:DRX000002	  prefix:DRP000002
  prefix:DRX000003	  prefix:DRP000003
  prefix:DRX000004	  prefix:DRP000004
  prefix:DRX000005	  prefix:DRP000005
  prefix:DRX000006	  prefix:DRP000006
  prefix:DRX000007	  prefix:DRP000007
  prefix:DRX000298	  prefix:DRP000007
  prefix:DRX000008	  prefix:DRP000008
  prefix:DRX000299	  prefix:DRP000008
awk -F '	' '{print "  prefix:" $1 "	" "  prefix:" $2}' output/tsv/sra_experiment-sra_sample.tsv | grep -vP '^([SED]RX\d+)	([SED]RS\d+)$' | head
  prefix:DRX000001	  prefix:DRS000001
  prefix:DRX000002	  prefix:DRS000002
  prefix:DRX000003	  prefix:DRS000003
  prefix:DRX000004	  prefix:DRS000004
  prefix:DRX000005	  prefix:DRS000005
  prefix:DRX000006	  prefix:DRS000006
  prefix:DRX000007	  prefix:DRS000007
  prefix:DRX000298	  prefix:DRS000007
  prefix:DRX000008	  prefix:DRS000008
  prefix:DRX000299	  prefix:DRS000008
awk -F '	' '{print "  prefix:" $1 "	" "  prefix:" $2}' output/tsv/sra_project-bioproject.tsv | grep -vP '^([SED]RP\d+)	(PRJ[DEN][A-Z]\d+)$' | head
  prefix:DRP000001	  prefix:PRJDA38027
  prefix:DRP000002	  prefix:PRJDA39275
  prefix:DRP000004	  prefix:PRJDA34559
  prefix:DRP000005	  prefix:PRJDA34559
  prefix:DRP000006	  prefix:PRJDA34559
  prefix:DRP000007	  prefix:PRJDA34559
  prefix:DRP000008	  prefix:PRJDA34559
  prefix:DRP000009	  prefix:PRJNA39577
  prefix:DRP000010	  prefix:PRJDA39809
  prefix:DRP000011	  prefix:PRJDA34559
awk -F '	' '{print "  prefix:" $1 "	" "  prefix:" $2}' output/tsv/sra_run-bioproject.tsv | grep -vP '^([SED]RR\d+)	(PRJ[DEN][A-Z]\d+)$' | head
  prefix:DRR000001	  prefix:PRJDA38027
  prefix:DRR000002	  prefix:PRJDA39275
  prefix:DRR000003	  prefix:PRJDA34559
  prefix:DRR000004	  prefix:PRJDA34559
  prefix:DRR000005	  prefix:PRJDA34559
  prefix:DRR000006	  prefix:PRJDA34559
  prefix:DRR000007	  prefix:PRJDA34559
  prefix:DRR000363	  prefix:PRJDA34559
  prefix:DRR000364	  prefix:PRJDA34559
  prefix:DRR000365	  prefix:PRJDA34559
awk -F '	' '{print "  prefix:" $1 "	" "  prefix:" $2}' output/tsv/sra_run-biosample.tsv | grep -vP '^([SED]RR\d+)	(SAM[NED]\w?\d+)$' | head
  prefix:DRR000001	  prefix:SAMD00016353
  prefix:DRR000002	  prefix:SAMD00002791
  prefix:DRR000003	  prefix:SAMD00013986
  prefix:DRR000004	  prefix:SAMD00013986
  prefix:DRR000005	  prefix:SAMD00013986
  prefix:DRR000006	  prefix:SAMD00013986
  prefix:DRR000007	  prefix:SAMD00013986
  prefix:DRR000363	  prefix:SAMD00013986
  prefix:DRR000364	  prefix:SAMD00013986
  prefix:DRR000365	  prefix:SAMD00013986
awk -F '	' '{print "  prefix:" $1 "	" "  prefix:" $2}' output/tsv/sra_run-sra_experiment.tsv | grep -vP '^([SED]RR\d+)	([SED]RX\d+)$' | head
  prefix:DRR000001	  prefix:DRX000001
  prefix:DRR000002	  prefix:DRX000002
  prefix:DRR000003	  prefix:DRX000003
  prefix:DRR000004	  prefix:DRX000003
  prefix:DRR000005	  prefix:DRX000003
  prefix:DRR000006	  prefix:DRX000003
  prefix:DRR000007	  prefix:DRX000003
  prefix:DRR000363	  prefix:DRX000003
  prefix:DRR000364	  prefix:DRX000003
  prefix:DRR000365	  prefix:DRX000003
awk -F '	' '{print "  prefix:" $1 "	" "  prefix:" $2}' output/tsv/sra_run-sra_project.tsv | grep -vP '^([SED]RR\d+)	([SED]RP\d+)$' | head
  prefix:DRR000001	  prefix:DRP000001
  prefix:DRR000002	  prefix:DRP000002
  prefix:DRR000003	  prefix:DRP000003
  prefix:DRR000004	  prefix:DRP000003
  prefix:DRR000005	  prefix:DRP000003
  prefix:DRR000006	  prefix:DRP000003
  prefix:DRR000007	  prefix:DRP000003
  prefix:DRR000363	  prefix:DRP000003
  prefix:DRR000364	  prefix:DRP000003
  prefix:DRR000365	  prefix:DRP000003
awk -F '	' '{print "  prefix:" $1 "	" "  prefix:" $2}' output/tsv/sra_run-sra_sample.tsv | grep -vP '^([SED]RR\d+)	([SED]RS\d+)$' | head
  prefix:DRR000001	  prefix:DRS000001
  prefix:DRR000002	  prefix:DRS000002
  prefix:DRR000003	  prefix:DRS000003
  prefix:DRR000004	  prefix:DRS000003
  prefix:DRR000005	  prefix:DRS000003
  prefix:DRR000006	  prefix:DRS000003
  prefix:DRR000007	  prefix:DRS000003
  prefix:DRR000363	  prefix:DRS000003
  prefix:DRR000364	  prefix:DRS000003
  prefix:DRR000365	  prefix:DRS000003
awk -F '	' '{print "  prefix:" $1 "	" "  prefix:" $2}' output/tsv/sra_sample-biosample.tsv | grep -vP '^([SED]RS\d+)	(SAM[NED]\w?\d+)$' | head
  prefix:DRS000001	  prefix:SAMD00016353
  prefix:DRS000002	  prefix:SAMD00002791
  prefix:DRS000003	  prefix:SAMD00013986
  prefix:DRS000004	  prefix:SAMD00002711
  prefix:DRS000005	  prefix:SAMD00010993
  prefix:DRS000006	  prefix:SAMD00000723
  prefix:DRS000007	  prefix:SAMD00003005
  prefix:DRS000008	  prefix:SAMD00003106
  prefix:DRS000009	  prefix:SAMD00010984
  prefix:DRS000010	  prefix:SAMD00009497
awk -F '	' '{print "  prefix:" $1 "	" "  prefix:" $2}' output/tsv/swisslipids-chebi.tsv | grep -vP '^SLM[:_](\d+)	(?:CHEBI[:_])?(\d+)$' | head
  prefix:000000002	  prefix:70846
  prefix:000000003	  prefix:70771
  prefix:000000006	  prefix:70829
  prefix:000000007	  prefix:70775
  prefix:000000035	  prefix:57817
  prefix:000000042	  prefix:17759
  prefix:000000043	  prefix:71550
  prefix:000000044	  prefix:71542
  prefix:000000047	  prefix:70826
  prefix:000000048	  prefix:70838
awk -F '	' '{print "  prefix:" $1 "	" "  prefix:" $2}' output/tsv/swisslipids-hmdb.tsv | grep -vP '^SLM[:_](\d+)	(?:hmdb:)?(HMDB\d+)$' | head
  prefix:000000035	  prefix:HMDB00269
  prefix:000000042	  prefix:HMDB00032
  prefix:000000119	  prefix:HMDB01383
  prefix:000000141	  prefix:HMDB60482
  prefix:000000147	  prefix:HMDB02088
  prefix:000000149	  prefix:HMDB02100
  prefix:000000193	  prefix:HMDB01170
  prefix:000000195	  prefix:HMDB11605
  prefix:000000202	  prefix:HMDB03424
  prefix:000000287	  prefix:HMDB00067
awk -F '	' '{print "  prefix:" $1 "	" "  prefix:" $2}' output/tsv/swisslipids-inchi_key.tsv | grep -vP '^SLM[:_](\d+)	([A-Z]{14}\-[A-Z]{10}(\-[A-Z])?)$' | head
  prefix:000000003	  prefix:LZKPPSAEINBHRP-KORIGIIASA-O
  prefix:000000006	  prefix:VFYHIOGWELBGIK-DLBZAZTESA-O
  prefix:000000035	  prefix:OTKJDMGTUTTYMP-ZWKOTPCHSA-O
  prefix:000000042	  prefix:UCTLRSWJYQTBFZ-AXQHIUEBSA-N
  prefix:000000043	  prefix:FLRPNSKUGCVRRB-QLJXJWEDSA-N
  prefix:000000044	  prefix:SQTAVUCHOVVOFD-LXKLROGNSA-M
  prefix:000000047	  prefix:ZOCYQVNGROEVLU-UHFFFAOYSA-M
  prefix:000000048	  prefix:IIUXHTGBZYEGHI-UHFFFAOYSA-M
  prefix:000000119	  prefix:YHEDRJPUIRMZMP-ZWKOTPCHSA-M
  prefix:000000139	  prefix:PSXQJZDFWDKBIP-LXKLROGNSA-M
awk -F '	' '{print "  prefix:" $1 "	" "  prefix:" $2}' output/tsv/taxonomy-pubmed.tsv | grep -vP '^(\d+)	(?:pmid:|PMID:)?(\d+)$' | head
  prefix:9685	  prefix:8603894
  prefix:13690	  prefix:2111872
  prefix:28212	  prefix:2111872
  prefix:28213	  prefix:2111872
  prefix:13687	  prefix:2111872
  prefix:13688	  prefix:2111872
  prefix:13689	  prefix:2111872
  prefix:45072	  prefix:8494743
  prefix:45076	  prefix:8494743
  prefix:45065	  prefix:8494743
awk -F '	' '{print "  prefix:" $1 "	" "  prefix:" $2}' output/tsv/togovar-clinvar.tsv | grep -vP '^(tgv\d+)	(VCV0*)?((\d{1,9}))$' | head
  prefix:tgv239865485	  prefix:1962209
  prefix:tgv239865486	  prefix:1914802
  prefix:tgv296908948	  prefix:1966582
  prefix:tgv296909039	  prefix:2720829
  prefix:tgv399977	  prefix:3188813
  prefix:tgv399980	  prefix:2172717
  prefix:tgv399986	  prefix:1662965
  prefix:tgv296909042	  prefix:1687430
  prefix:tgv239865586	  prefix:1431289
  prefix:tgv139595117	  prefix:1911148
awk -F '	' '{print "  prefix:" $1 "	" "  prefix:" $2}' output/tsv/togovar-dbsnp.tsv | grep -vP '^(tgv\d+)	(rs\d+)$' | head
  prefix:tgv100000000	  prefix:rs920419632
  prefix:tgv100000003	  prefix:rs1194653210
  prefix:tgv100000006	  prefix:rs1454578069
  prefix:tgv100000007	  prefix:rs758795975
  prefix:tgv100000009	  prefix:rs538087759
  prefix:tgv100000011	  prefix:rs60014368
  prefix:tgv100000012	  prefix:rs60014368
  prefix:tgv100000013	  prefix:rs60014368
  prefix:tgv100000014	  prefix:rs60014368
  prefix:tgv100000015	  prefix:rs60014368
awk -F '	' '{print "  prefix:" $1 "	" "  prefix:" $2}' output/tsv/togovar-ensembl_gene.tsv | grep -vP '^(tgv\d+)	(?:(?:(ENS[A-Z]*G\d{11})(?:\.\d+)?)|(FBgn\d{7})|(?:(MGP_[A-Za-z0-9]+_G\d{7})(?:\.\d+)?)|(LRG_\d+)|(WBGene\d{8})|(Y[A-Z]{2}\d{3}[A-Z](?:-[A-Z])?)|(Q\d{4})|([A-Z]{3}\d{1,3}(?:-\d)?)|(snR\d+-?[A-Za-z]?)|(t[A-Z]\([ACGUX]{3}\)[A-Z]\d?))$' | head
  prefix:tgv1000000	  prefix:ENSG00000176261
  prefix:tgv1000001	  prefix:ENSG00000176261
  prefix:tgv1000002	  prefix:ENSG00000176261
  prefix:tgv1000003	  prefix:ENSG00000176261
  prefix:tgv1000004	  prefix:ENSG00000176261
  prefix:tgv10000059	  prefix:ENSG00000230173
  prefix:tgv1000005	  prefix:ENSG00000176261
  prefix:tgv10000060	  prefix:ENSG00000230173
  prefix:tgv10000061	  prefix:ENSG00000230173
  prefix:tgv10000062	  prefix:ENSG00000230173
awk -F '	' '{print "  prefix:" $1 "	" "  prefix:" $2}' output/tsv/togovar-ensembl_transcript.tsv | grep -vP '^(tgv\d+)	(?:(?:(ENS[A-Z]*T\d{11})(?:\.\d+)?)|(FBtr\d{7})|(?:(MGP_[A-Za-z0-9]+_T\d{7})(?:\.\d+)?)|(LRG_\d+t\d+(?:-\d)?)|((?:[A-Za-z0-9][A-Za-z0-9_]+)\.t?\d+[a-z]?(?:\.\d+)?)|(Y[A-Z]{2}\d{3}[A-Z](?:-[A-Z])?(?:_[a-z]{1,3}RNA)?)|(Q\d{4}_[a-z]{1,3}RNA)|([A-Z]{3}\d{1,3}(?:-\d)?_[a-z]{1,3}RNA)|(snR\d+-?[A-Za-z]?_sno?RNA)|(t[A-Z]\([ACGUX]{3}\)[A-Z]\d?_tRNA))$' | head
  prefix:tgv1000000	  prefix:ENST00000341885
  prefix:tgv1000000	  prefix:ENST00000373501
  prefix:tgv1000000	  prefix:ENST00000373506
  prefix:tgv1000000	  prefix:ENST00000436661
  prefix:tgv1000000	  prefix:ENST00000465588
  prefix:tgv1000000	  prefix:ENST00000466361
  prefix:tgv1000000	  prefix:ENST00000468695
  prefix:tgv1000000	  prefix:ENST00000473294
  prefix:tgv1000000	  prefix:ENST00000476493
  prefix:tgv1000000	  prefix:ENST00000478041
awk -F '	' '{print "  prefix:" $1 "	" "  prefix:" $2}' output/tsv/togovar-hgnc.tsv | grep -vP '^(tgv\d+)	(?:(?:HGNC|hgnc):)?(\d{1,5})$' | head
  prefix:tgv1000000	  prefix:24094
  prefix:tgv1000001	  prefix:24094
  prefix:tgv1000002	  prefix:24094
  prefix:tgv1000003	  prefix:24094
  prefix:tgv1000004	  prefix:24094
  prefix:tgv1000005	  prefix:24094
  prefix:tgv1000006	  prefix:24094
  prefix:tgv1000007	  prefix:24094
  prefix:tgv1000008	  prefix:24094
  prefix:tgv1000009	  prefix:24094
awk -F '	' '{print "  prefix:" $1 "	" "  prefix:" $2}' output/tsv/togovar-medgen.tsv | grep -vP '^(tgv\d+)	(CN?\d{4,7})$' | head
  prefix:tgv23772275	  prefix:C3276096
  prefix:tgv23867367	  prefix:C0035412
  prefix:tgv23867368	  prefix:C0035412
  prefix:tgv23867401	  prefix:C0035412
  prefix:tgv23870913	  prefix:CN517202
  prefix:tgv23870913	  prefix:C2711754
  prefix:tgv23870913	  prefix:C4551477
  prefix:tgv23870913	  prefix:CN169374
  prefix:tgv23872630	  prefix:CN517202
  prefix:tgv23872630	  prefix:C4551477
awk -F '	' '{print "  prefix:" $1 "	" "  prefix:" $2}' output/tsv/togovar-ncbigene.tsv | grep -vP '^(tgv\d+)	(\d+)$' | head
  prefix:tgv1000000	  prefix:339487
  prefix:tgv1000001	  prefix:339487
  prefix:tgv1000002	  prefix:339487
  prefix:tgv1000003	  prefix:339487
  prefix:tgv1000004	  prefix:339487
  prefix:tgv10000059	  prefix:101927431
  prefix:tgv1000005	  prefix:339487
  prefix:tgv10000060	  prefix:101927431
  prefix:tgv10000061	  prefix:101927431
  prefix:tgv10000062	  prefix:101927431
awk -F '	' '{print "  prefix:" $1 "	" "  prefix:" $2}' output/tsv/togovar-pubmed.tsv | grep -vP '^(tgv\d+)	(?:pmid:|PMID:)?(\d+)$' | head
  prefix:tgv30120692	  prefix:21487504
  prefix:tgv30120692	  prefix:25948407
  prefix:tgv28187434	  prefix:10479499
  prefix:tgv28187434	  prefix:15256438
  prefix:tgv28187434	  prefix:16472587
  prefix:tgv28187434	  prefix:16619
  prefix:tgv28187434	  prefix:20186688
  prefix:tgv28187434	  prefix:20205264
  prefix:tgv28187434	  prefix:25637381
  prefix:tgv28187434	  prefix:25741868
awk -F '	' '{print "  prefix:" $1 "	" "  prefix:" $2}' output/tsv/togovar-refseq_rna.tsv | grep -vP '^(tgv\d+)	((?:NM|NR|XM|XR)_\d+)(?:\.\d+)?$' | head
  prefix:tgv1000000	  prefix:NM_001308135
  prefix:tgv1000000	  prefix:NM_001308136
  prefix:tgv1000000	  prefix:NM_001308137
  prefix:tgv1000000	  prefix:NM_001308138
  prefix:tgv1000000	  prefix:NM_001308139
  prefix:tgv1000000	  prefix:NM_001308140
  prefix:tgv1000000	  prefix:NM_001308141
  prefix:tgv1000000	  prefix:NM_001330475
  prefix:tgv1000000	  prefix:NM_001366255
  prefix:tgv1000000	  prefix:NM_001366256
awk -F '	' '{print "  prefix:" $1 "	" "  prefix:" $2}' output/tsv/uberon-ncit_tissue.tsv | grep -vP '^UBERON[:_](\d{7})	NCIT?[:_](C\d+)$' | head
  prefix:0036263	  prefix:C12279
  prefix:0035431	  prefix:C94820
  prefix:0035109	  prefix:C77674
  prefix:0035380	  prefix:C32082
  prefix:0000310	  prefix:C12971
  prefix:0034958	  prefix:C34285
  prefix:0034971	  prefix:C97112
  prefix:0034983	  prefix:C105446
  prefix:0034986	  prefix:C12846
  prefix:0034987	  prefix:C12845
awk -F '	' '{print "  prefix:" $1 "	" "  prefix:" $2}' output/tsv/uniprot-chembl_target.tsv | grep -vP '^(?:([A-NR-Z][0-9](?:[A-Z][A-Z0-9][A-Z0-9][0-9]){1,2}(?:-\d+)?)|([OPQ][0-9][A-Z0-9][A-Z0-9][A-Z0-9][0-9](?:-\d+)?)(?:\.\d+)?)	(CHEMBL\d+)$' | head
  prefix:P31946	  prefix:CHEMBL3710403
  prefix:P62258	  prefix:CHEMBL3329082
  prefix:Q04917	  prefix:CHEMBL3708585
  prefix:P61981	  prefix:CHEMBL1293296
  prefix:P31947	  prefix:CHEMBL1909482
  prefix:O70456	  prefix:CHEMBL1909483
  prefix:P27348	  prefix:CHEMBL3710408
  prefix:P63104	  prefix:CHEMBL4105899
  prefix:Q37001	  prefix:CHEMBL2242742
  prefix:Q15172	  prefix:CHEMBL4763
awk -F '	' '{print "  prefix:" $1 "	" "  prefix:" $2}' output/tsv/uniprot-dbsnp.tsv | grep -vP '^(?:([A-NR-Z][0-9](?:[A-Z][A-Z0-9][A-Z0-9][0-9]){1,2}(?:-\d+)?)|([OPQ][0-9][A-Z0-9][A-Z0-9][A-Z0-9][0-9](?:-\d+)?)(?:\.\d+)?)	(rs\d+)$' | head
  prefix:Q8NBV8	  prefix:rs564271
  prefix:Q8NBV8	  prefix:rs34141314
  prefix:Q8NBV8	  prefix:rs57344881
  prefix:Q8NBV8	  prefix:rs907608
  prefix:Q8NBV8	  prefix:rs907609
  prefix:Q9NP81	  prefix:rs34264048
  prefix:Q9NP81	  prefix:rs34050897
  prefix:Q9NP81	  prefix:rs727502784
  prefix:O43581	  prefix:rs407740
  prefix:O76076	  prefix:rs33932543
awk -F '	' '{print "  prefix:" $1 "	" "  prefix:" $2}' output/tsv/uniprot-ec.tsv | grep -vP '^(?:([A-NR-Z][0-9](?:[A-Z][A-Z0-9][A-Z0-9][0-9]){1,2}(?:-\d+)?)|([OPQ][0-9][A-Z0-9][A-Z0-9][A-Z0-9][0-9](?:-\d+)?)(?:\.\d+)?)	(?:EC:)?(\d+\.(?:(?:-\.-\.-)|\d+\.(?:(?:-\.-)|\d+\.(?:-|n?\d+))))$' | head
  prefix:Q9FEW9	  prefix:1.3.1.42
  prefix:Q8LAH7	  prefix:1.3.1.42
  prefix:Q6Z965	  prefix:1.3.1.42
  prefix:Q9FUP0	  prefix:1.3.1.42
  prefix:Q8GYB8	  prefix:1.3.1.42
  prefix:Q84QK0	  prefix:1.3.1.42
  prefix:A0A7U3Z9H1	  prefix:1.3.1.42
  prefix:A0A7U4DZU6	  prefix:1.3.1.42
  prefix:A0A7U4DWG0	  prefix:1.3.1.42
  prefix:A0A7U3Z3K8	  prefix:1.3.1.42
awk -F '	' '{print "  prefix:" $1 "	" "  prefix:" $2}' output/tsv/uniprot-ensembl_gene.tsv | grep -vP '^(?:([A-NR-Z][0-9](?:[A-Z][A-Z0-9][A-Z0-9][0-9]){1,2}(?:-\d+)?)|([OPQ][0-9][A-Z0-9][A-Z0-9][A-Z0-9][0-9](?:-\d+)?)(?:\.\d+)?)	(?:(?:(ENS[A-Z]*G\d{11})(?:\.\d+)?)|(FBgn\d{7})|(?:(MGP_[A-Za-z0-9]+_G\d{7})(?:\.\d+)?)|(LRG_\d+)|(WBGene\d{8})|(Y[A-Z]{2}\d{3}[A-Z](?:-[A-Z])?)|(Q\d{4})|([A-Z]{3}\d{1,3}(?:-\d)?)|(snR\d+-?[A-Za-z]?)|(t[A-Z]\([ACGUX]{3}\)[A-Z]\d?))$' | head
  prefix:Q60888	  prefix:ENSMUSG00000062121
  prefix:Q8VBW9	  prefix:ENSMUSG00000054666
  prefix:Q60885	  prefix:ENSMUSG00000069430
  prefix:Q5ZLQ6	  prefix:ENSGALG00010022076
  prefix:P31946	  prefix:ENSG00000166913
  prefix:Q4R572	  prefix:ENSMFAG00000043236
  prefix:Q9CQV8	  prefix:ENSMUSG00000018326
  prefix:A4K2U9	  prefix:ENSPPYG00000011041
  prefix:P35213	  prefix:ENSRNOG00000010945
  prefix:P62261	  prefix:ENSBTAG00000005664
